destinasi;nama_hotel;jenis;alamat;kota;provinsi;latitude;longitude;harga;rating;jumlah_ulasan;jumlah_foto;kasta_bintang;foto_url;website;maps_url;google_maps_link;fasilitas_sarapan;jarak_ke_pusat_km;saingan_radius_1km;total_demand_area;is_nature_view;is_premium;log_ulasan;rating_norm;log_ulasan_x_rating;indeks_investasi;skor_popularitas;foto_per_ulasan;indeks_investasi_clipped;jarak_ke_atraksi_terdekat_km;nama_atraksi_terdekat;jumlah_atraksi_radius_5km;klaster_dbscan;status_ocean;koef_jarak_ke_pusat_km;koef_saingan_radius_1km;koef_foto_per_ulasan;koef_jarak_ke_atraksi_terdekat_km;koef_jumlah_atraksi_radius_5km;r2_lokal;model_dipakai;competition_score;accessibility_score;demand_score;quality_score;jarak_atraksi_score;kepadatan_atraksi_score;ecosystem_score;opportunity_score;rekomendasi_investasi;cluster_label;market_segment;Segmen;Tema_Nama
Danau Toba;Reggae Guest House - Suite with Lake View;Hostel & Other;Indonesia;;;2.677324071;98.85091677;57;5;8;26;Rumah;https://static.cupid.travel/hotels/239188414.jpg;https://br.bluepillow.com/search/639889c7c551970d3c71eb55/249319403?dest=bkng&cat=House&lat=2.67732&lng=98.85091&language=pt;https://www.google.com/maps/search/?api=1&query=Reggae%20Guest%20House%20-%20Suite%20with%20Lake%20View&query_place_id=ChIJTxPXkhDqMTARnyDKvA2xW7s;https://www.google.com/maps/search/?api=1&query=Reggae%20Guest%20House%20-%20Suite%20with%20Lake%20View&query_place_id=ChIJTxPXkhDqMTARnyDKvA2xW7s;0;9.507380972;24;6701;1;0;2.197224577;1;2.197224577;268.04;10.98612289;2.888888889;268.04;0.450964981;Tuk-Tuk;7;2;Red Ocean (Padat/Jenuh);-0.225694767;-0.04883714;-0.228094686;-0.015339216;0.219177256;0.099878389;OLS (Global);36.92307692;72.57173709;35.79941065;70;95.39920349;99.99999986;97.69960167;54.45168449;Direkomendasikan;2;Tourism Hub / Market Leader;Budget (Homestay/Hotel Standar);Mengandung Unsur Alam
Danau Toba;Tuk Tuk Timbul Bungalows - Family Bungalow;Hostel & Other;Indonesia;;;2.680800283;98.84058805;61;5;7;15;Rumah;https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/218999093.jpg?k=3cc6fa3efe5a33d2640a5d055271bef00fc31f073dd6347130f004dc0c710d97&o=&s=312x;https://br.bluepillow.com/search/5943857e7c00cb0e643317a2/153574405?dest=bkng&cat=House&lat=2.68081&lng=98.84059&language=pt;https://www.google.com/maps/search/?api=1&query=Tuk%20Tuk%20Timbul%20Bungalows%20-%20Family%20Bungalow&query_place_id=ChIJHzeAXgnqMTAROQncz4Qcn0o;https://www.google.com/maps/search/?api=1&query=Tuk%20Tuk%20Timbul%20Bungalows%20-%20Family%20Bungalow&query_place_id=ChIJHzeAXgnqMTAROQncz4Qcn0o;0;10.70988157;4;488;0;0;2.079441542;1;2.079441542;97.6;10.39720771;1.875;97.6;1.650739;Tuk-Tuk;7;2;Red Ocean (Padat/Jenuh);-0.225694767;-0.04883714;-0.228094686;-0.015339216;0.219177256;0.099878389;OLS (Global);6.153846153;69.10259004;33.88037001;50;83.1589712;99.99999986;91.57948553;54.23112705;Direkomendasikan;2;Tourism Hub / Market Leader;Budget (Homestay/Hotel Standar);Nama Standar
Danau Toba;Rania Hose Penginapan & cooffee;Villa/Vacation Rental;RQ95+22C, Togu Domu Nauli, Kec. Dolok Pardamean, Kabupaten Simalungun, Sumatera Utara 21163, Indonesia;Kabupaten Simalungun;Sumatera Utara;2.817560604;98.75751239;;5;2;1;Tidak Ada Data;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pADc92vy2Hz1vm1OWOUPzw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=185.35289&pitch=0&thumbfov=100;;https://www.google.com/maps/search/?api=1&query=Rania%20Hose%20Penginapan%20%26%20cooffee&query_place_id=ChIJf5hdXwC_MTARVY7X_JxeEzU;https://www.google.com/maps/search/?api=1&query=Rania%20Hose%20Penginapan%20%26%20cooffee&query_place_id=ChIJf5hdXwC_MTARVY7X_JxeEzU;0;26.38457132;2;320;0;0;1.098612289;1;1.098612289;106.6666667;5.493061443;0.333333333;106.6666667;0.632274105;Pantai Siporoporo salbe;4;-1;Blue Ocean (Potensial/Sepi);-0.225694767;-0.04883714;-0.228094686;-0.015339216;0.219177256;0.099878389;OLS (Global);3.076923076;23.88198589;17.89970533;50;93.54946699;57.14285706;75.34616203;34.23243561;Perlu Kajian;1;Luxury / Premium Segment;Budget (Homestay/Hotel Standar);Nama Standar
Danau Toba;Syafitri Guest House Syariah;Guest House/Homestay;Tigaras, Kec. Dolok Pardamean, Kabupaten Simalungun, Sumatera Utara 21163, Indonesia;Kabupaten Simalungun;Sumatera Utara;2.797731633;98.78605954;;5;6;52;Pondok;https://lh3.googleusercontent.com/gps-cs-s/APNQkAH3QEsWevgOChDX-bLD5kxKztHMcms5yw69Vgxj6XM-uCMPdkC30tvj3-71vSwbhJFFUyQyOkVjeVl-kxWAFb3IwU8FR-pjzIwKPWDlxhhSos9y5XJOD58B3lYrQ7QzUj8oXoo=w408-h306-k-no;https://instagram.com/syafitriguesthousesyariah?igshid=YmMyMTA2M2Y=;https://www.google.com/maps/search/?api=1&query=Syafitri%20Guest%20House%20Syariah&query_place_id=ChIJDafJRX6_MTARscGPvhLdS-k;https://www.google.com/maps/search/?api=1&query=Syafitri%20Guest%20House%20Syariah&query_place_id=ChIJDafJRX6_MTARscGPvhLdS-k;0;22.55745666;13;698;0;0;1.945910149;1;1.945910149;49.85714286;9.729550745;7.428571429;49.85714286;0.788805607;Objek Wisata Pantai Paris;4;1;Red Ocean (Padat/Jenuh);-0.225694767;-0.04883714;-0.228094686;-0.015339216;0.219177256;0.099878389;OLS (Global);20;34.92299786;31.70474117;50;91.95251464;57.14285706;74.54768585;40.0308018;Perlu Kajian;2;Tourism Hub / Market Leader;Budget (Homestay/Hotel Standar);Nama Standar
Danau Toba;Hotel Garoga;Hotel;QQXM+FMH, Pulau Sumatera, Kec. Dolok Pardamean, Kabupaten Simalungun, Sumatera Utara 21163, Indonesia;Kabupaten Simalungun;Sumatera Utara;2.798691124;98.78422105;;4.2;32;17;Tidak Ada Data;https://lh3.googleusercontent.com/gps-cs-s/APNQkAEmyZOK5PTbQ4itO_kTNqvUuh2RLg4AKk7yYvS-mSMPF849_ebJwJGv8an5dySx3pEAfNJ1DIG30su2vQAJ5R4J0KZqGXZn4hyzDrZ6KNhocnuIQuwt61x0GVEXhKEZFcTzcPUw=w408-h306-k-no;;https://www.google.com/maps/search/?api=1&query=Hotel%20Garoga&query_place_id=ChIJ16cCdPG-MTARKKldqFVClYo;https://www.google.com/maps/search/?api=1&query=Hotel%20Garoga&query_place_id=ChIJ16cCdPG-MTARKKldqFVClYo;0;22.77774594;14;674;0;0;3.496507561;0.84;2.467135735;44.93333333;14.68533176;0.515151515;44.93333333;0.561381195;Objek Wisata Pantai Paris;4;1;Red Ocean (Padat/Jenuh);-0.225694767;-0.04883714;-0.228094686;-0.015339216;0.219177256;0.099878389;OLS (Global);21.53846154;34.2874756;40.19707691;42;94.27272459;57.14285706;75.70779083;43.49481698;Perlu Kajian;2;Tourism Hub / Market Leader;Budget (Homestay/Hotel Standar);Nama Standar
Danau Toba;LOPO Hotel & Resort;Hotel;Jl. Horas No.1, Tomok, Simanindo, Kabupaten Samosir, Sumatera Utara 22395, Indonesia;Kabupaten Samosir;Sumatera Utara;2.649036831;98.86629871;29;4.5;325;958;Hotel;https://lh3.googleusercontent.com/gps-cs-s/APNQkAG0jb-aKKvl3eln7kh_mzVw20Z50MUHHASQgTY0tLCHDTFybtGq3flLLexKljakxjmq94TxmkYgDlgNKJ346Bp02eWvwoOqC_NfjVCzS5d1flEaaiBTKAC8ZxEEiwIQ9-M0djLJ=w408-h544-k-no;;https://www.google.com/maps/search/?api=1&query=LOPO%20Hotel%20%26%20Resort&query_place_id=ChIJRwSMVpbpMTARMoB2Idkl9UQ;https://www.google.com/maps/search/?api=1&query=LOPO%20Hotel%20%26%20Resort&query_place_id=ChIJRwSMVpbpMTARMoB2Idkl9UQ;1;7.673817486;6;224;0;0;5.786897381;0.9;4.687386879;32;26.04103822;2.938650307;32;0.585748411;Tomok Tour Harbour;7;2;Red Ocean (Padat/Jenuh);-0.225694767;-0.04883714;-0.228094686;-0.015339216;0.219177256;0.099878389;OLS (Global);9.230769229;77.8614653;76.37165973;45;94.02412746;99.99999986;97.01206366;74.30149913;Sangat Direkomendasikan;2;Tourism Hub / Market Leader;Budget (Homestay/Hotel Standar);Nama Standar
Danau Toba;Prima Hotel samosir;Hotel;Situngkir, Kec. Pangururan, Kabupaten Samosir, Sumatera Utara, Indonesia;Kabupaten Samosir;Sumatera Utara;2.697443831;98.69017478;5;4.7;44;51;Hotel;https://lh3.googleusercontent.com/gps-cs-s/APNQkAExiGbsDLYMvjdDbk2wv1M345ZauGbb4KeqVm0OzLQix29bSsRk5116sJ5-gkAJqLVvh5Zx7rZg5ei2HUGzB5MDW6TVFPFDdaPwawOUoQkDY7qrl5NEt3U7KJUhy4Q9pZrlAcOZt9zw03Wj=w408-h306-k-no;https://rubyhospitalitymanagement.com/properties/;https://www.google.com/maps/search/?api=1&query=Prima%20Hotel%20samosir&query_place_id=ChIJ8xjHeADHMTARRSIqLuO8pUw;https://www.google.com/maps/search/?api=1&query=Prima%20Hotel%20samosir&query_place_id=ChIJ8xjHeADHMTARRSIqLuO8pUw;1;27.47842611;23;1101;0;0;3.80666249;0.94;3.363566976;45.875;17.8913137;1.133333333;45.875;0.045918035;Pantai Indah Situngkir (PIS);5;0;Red Ocean (Padat/Jenuh);-0.225694767;-0.04883714;-0.228094686;-0.015339216;0.219177256;0.099878389;OLS (Global);35.38461538;20.72627592;54.80264361;47;99.53153894;71.42857133;85.48005513;48.17186763;Direkomendasikan;2;Tourism Hub / Market Leader;Budget (Homestay/Hotel Standar);Nama Standar
Danau Toba;Penginapan & Rumah makan UD.Putri Malau;Hotel;Jl. Sisingamangaraja, Turpuk Sagala, Kec. Harian, Kabupaten Samosir, Sumatera Utara 22391, Indonesia;Kabupaten Samosir;Sumatera Utara;2.555479251;98.66371439;;4;18;23;Tidak Ada Data;https://lh3.googleusercontent.com/gps-cs-s/APNQkAEo7T1j17xLfuAUaFMBdmIXDdUn0MaPHo6TAkJBUoMZ8aBCEknM2BHAXjLhnMWhUZniutoU-He-a9W4bG_G7vXBWT9a-dxHVxdL2pjxLQsYggXNryyLIJFTnudVPi72_YkKoXrnnQ=w408-h251-k-no;;https://www.google.com/maps/search/?api=1&query=Penginapan%20%26%20Rumah%20makan%20UD.Putri%20Malau&query_place_id=ChIJhS04QLzbMTARokSMHB3tP6w;https://www.google.com/maps/search/?api=1&query=Penginapan%20%26%20Rumah%20makan%20UD.Putri%20Malau&query_place_id=ChIJhS04QLzbMTARokSMHB3tP6w;0;32.23273092;7;133;0;0;2.944438979;0.8;1.884440947;16.625;11.77775592;1.210526316;16.625;0.939391429;Sibea Bea;5;3;Red Ocean (Padat/Jenuh);-0.225694767;-0.04883714;-0.228094686;-0.015339216;0.219177256;0.099878389;OLS (Global);10.76923077;7.010372186;30.7032226;40;90.41622079;71.42857133;80.92239606;36.88315922;Perlu Kajian;1;Luxury / Premium Segment;Budget (Homestay/Hotel Standar);Nama Standar
Danau Toba;Home Stay Sibea-bea;Hotel;Turpuk Sihotang, Kec. Harian, Kabupaten Samosir, Sumatera Utara 22396, Indonesia;Kabupaten Samosir;Sumatera Utara;2.556131762;98.66238479;;4.5;6;16;Tidak Ada Data;https://lh3.googleusercontent.com/gps-cs-s/APNQkAEPCvTIFEX6GYhUy3DFMPGJbVrRku_8bqRoYhOPH-LMI_lWcVZJVAScj91XXPn62iPWBMYqZ8fW9MqM6rVnrVMtffbrj97npBS2XfP5hbsRkCfvcwPG6JxCVEr5ehfqLMGvoY8=w408-h544-k-no;;https://www.google.com/maps/search/?api=1&query=Home%20Stay%20Sibea-bea&query_place_id=ChIJ1VeLz8LbMTARuxqT1hd9Xdo;https://www.google.com/maps/search/?api=1&query=Home%20Stay%20Sibea-bea&query_place_id=ChIJ1VeLz8LbMTARuxqT1hd9Xdo;0;32.34504815;7;145;0;0;1.945910149;0.9;1.576187221;18.125;8.756595671;2.285714286;18.125;1.102784954;Sibea Bea;5;3;Red Ocean (Padat/Jenuh);-0.225694767;-0.04883714;-0.228094686;-0.015339216;0.219177256;0.099878389;OLS (Global);10.76923077;6.686343251;25.68084035;45;88.74926129;71.42857133;80.08891631;34.55935661;Perlu Kajian;1;Luxury / Premium Segment;Budget (Homestay/Hotel Standar);Nama Standar
Danau Toba;Bolon Homestay;Hotel;Jl. Sisingamangaraja, Turpuk Sagala, Kec. Harian, Kabupaten Samosir, Sumatera Utara 22396, Indonesia;Kabupaten Samosir;Sumatera Utara;2.555959785;98.66317901;;5;7;26;Tidak Ada Data;https://lh3.googleusercontent.com/gps-cs-s/APNQkAH6_MzS9rz-4Y3gzD5tNUagGu6okZaKkrycNvJT3OZZJuwRBFK2L8dt_pYlNPVC_rOhDM4rUVOLEQD84RbyFIGQYJMadK9qWw23vL0g2hHWJECtZpt_DRgolpS9lANv8mbhYIj9=w408-h408-k-no;;https://www.google.com/maps/search/?api=1&query=Bolon%20Homestay&query_place_id=ChIJySWpNdLbMTARjaP__mCUufk;https://www.google.com/maps/search/?api=1&query=Bolon%20Homestay&query_place_id=ChIJySWpNdLbMTARjaP__mCUufk;0;32.26741974;7;144;0;0;2.079441542;1;2.079441542;18;10.39720771;3.25;18;1.018597113;Sibea Bea;5;3;Red Ocean (Padat/Jenuh);-0.225694767;-0.04883714;-0.228094686;-0.015339216;0.219177256;0.099878389;OLS (Global);10.76923077;6.910296867;33.88037001;50;89.6081553;71.42857133;80.51836332;38.0127933;Perlu Kajian;2;Tourism Hub / Market Leader;Budget (Homestay/Hotel Standar);Nama Standar
Danau Toba;Penginapan Sibea-bea;Villa/Vacation Rental;Turpuk Sihotang, Kec. Harian, Kabupaten Samosir, Sumatera Utara 22396, Indonesia;Kabupaten Samosir;Sumatera Utara;2.551691819;98.6665603;;4.3;78;124;Tidak Ada Data;https://lh3.googleusercontent.com/gps-cs-s/APNQkAFNE9UbnMUaJndEDHlzk4oFgj29YgtZFZ-MAFstSUjfpokdNbbT-yCyR4LftK95H_eHdj0UjvHUgcne8Nbl2rhbwa1i-pbCASJNzFtodbyM7YNYcTpWsLCziPlubN5ULSH_B-1O=w408-h306-k-no;;https://www.google.com/maps/search/?api=1&query=Penginapan%20Sibea-bea&query_place_id=ChIJO-bAJAvbMTARP8GtmIEZKDU;https://www.google.com/maps/search/?api=1&query=Penginapan%20Sibea-bea&query_place_id=ChIJO-bAJAvbMTARP8GtmIEZKDU;0;32.09232588;7;73;0;0;4.369447852;0.86;3.231643632;9.125;18.78862577;1.569620253;9.125;0.469571338;Sibea Bea;5;3;Red Ocean (Padat/Jenuh);-0.225694767;-0.04883714;-0.228094686;-0.015339216;0.219177256;0.099878389;OLS (Global);10.76923077;7.415432892;52.65321472;43;95.2093793;71.42857133;83.31897531;46.46314198;Perlu Kajian;2;Tourism Hub / Market Leader;Budget (Homestay/Hotel Standar);Nama Standar
Danau Toba;Ariara Homestay;Hostel & Other;HM47+74J, Jl. Sisingamangaraja, Turpuk Sagala, Kec. Harian, Kabupaten Samosir, Sumatera Utara 22396, Indonesia;Kabupaten Samosir;Sumatera Utara;2.555732504;98.6627593;;5;34;91;Tidak Ada Data;https://lh3.googleusercontent.com/gps-cs-s/APNQkAEHoqvd_s5904Ebu6JJV_3GzBiB4g-g27OAnlXmzuwGjG55cjI_79iadwak1_yRSTGRWqMVp1Buni3YcPTL_J0uaNN7cx69LfEX12L6LJ6UWqjQ7jhaRrWJme3btMnHBPm6_W7rSTwcBPTP=w426-h240-k-no;;https://www.google.com/maps/search/?api=1&query=Ariara%20Homestay&query_place_id=ChIJfwT7CwDbMTARNB3i8_agSno;https://www.google.com/maps/search/?api=1&query=Ariara%20Homestay&query_place_id=ChIJfwT7CwDbMTARNB3i8_agSno;0;32.32241878;7;117;0;0;3.555348061;1;3.555348061;14.625;17.77674031;2.6;14.625;1.04381632;Sibea Bea;5;3;Red Ocean (Padat/Jenuh);-0.225694767;-0.04883714;-0.228094686;-0.015339216;0.219177256;0.099878389;OLS (Global);10.76923077;6.751627725;57.9273355;50;89.35086606;71.42857133;80.38971869;47.56125228;Direkomendasikan;2;Tourism Hub / Market Leader;Budget (Homestay/Hotel Standar);Nama Standar
Danau Toba;Tanabe Homestay;Villa/Vacation Rental;HM37+9W3, Turpuk Sihotang, Kec. Harian, Kabupaten Samosir, Sumatera Utara 22396, Indonesia;Kabupaten Samosir;Sumatera Utara;2.553385043;98.66477245;;5;2;1;Tidak Ada Data;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5UbgiHAxIYn8GFflE1miqA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=91.68448&pitch=0&thumbfov=100;;https://www.google.com/maps/search/?api=1&query=Tanabe%20Homestay&query_place_id=ChIJ19hGLQDbMTAR8vdnqnd7PGA;https://www.google.com/maps/search/?api=1&query=Tanabe%20Homestay&query_place_id=ChIJ19hGLQDbMTAR8vdnqnd7PGA;0;32.20599826;7;149;0;1;1.098612289;1;1.098612289;18.625;5.493061443;0.333333333;18.625;0.719271924;Sibea Bea;5;3;Red Ocean (Padat/Jenuh);-0.225694767;-0.04883714;-0.228094686;-0.015339216;0.219177256;0.099878389;OLS (Global);10.76923077;7.087494423;17.89970533;80;92.66190525;71.42857133;82.04523829;32.11402943;Perlu Kajian;2;Tourism Hub / Market Leader;Premium (Resort/Villa);Nama Standar
Danau Toba;Toledo Inn;Hotel;Jl. Lingkar, Tuktuk Siadong, Kabupaten Samosir, Sumatera Utara 22395, Indonesia;Kabupaten Samosir;Sumatera Utara;2.677497489;98.85222681;28;4.3;516;1817;Hotel bintang 2;https://lh3.googleusercontent.com/gps-cs-s/APNQkAGT9fzTXXsNek-okP4ONustD3K8pigeGh55abDAeSO1z0O3V0PiuEh21MDXWgK_hSdvEJ5Ptu8Tmgq1glfayp93daIl6iPFLexXbKkNYJ2clIJGMBLyESaTtWD2L5Z1qUsDh7I=w408-h612-k-no;https://toledosamosir.com/;https://www.google.com/maps/search/?api=1&query=Toledo%20Inn&query_place_id=ChIJmXCy9RvqMTAR0qB_LS18T0I;https://www.google.com/maps/search/?api=1&query=Toledo%20Inn&query_place_id=ChIJmXCy9RvqMTAR0qB_LS18T0I;0;9.368167346;24;6193;0;0;6.248042875;0.86;4.62105251;247.72;26.86658436;3.51450677;247.72;0.307975192;Tuk-Tuk;7;2;Red Ocean (Padat/Jenuh);-0.225694767;-0.04883714;-0.228094686;-0.015339216;0.219177256;0.099878389;OLS (Global);36.92307692;72.97336062;75.29087293;43;96.85800174;99.99999986;98.4290008;70.54741384;Sangat Direkomendasikan;2;Tourism Hub / Market Leader;Budget (Homestay/Hotel Standar);Nama Standar
Danau Toba;Lekjon Cottage;Hotel;Tuktuk Siadong, Samosir island Tuktuk, 22395, Indonesia;;;2.676382683;98.85577951;11;3.9;455;983;Hotel bintang 1;https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/88/f7/9b/lekjon-cottages.jpg?w=1900&h=1400&s=1;;https://www.google.com/maps/search/?api=1&query=Lekjon%20Cottage&query_place_id=ChIJpQ_uyxDqMTARwLyjmXo_N2k;https://www.google.com/maps/search/?api=1&query=Lekjon%20Cottage&query_place_id=ChIJpQ_uyxDqMTARwLyjmXo_N2k;0;8.956224465;61;8293;0;0;6.12249281;0.78;3.724924625;133.7580645;23.87772196;2.155701754;133.7580645;0.114430902;Tuk-Tuk;7;2;Red Ocean (Padat/Jenuh);-0.225694767;-0.04883714;-0.228094686;-0.015339216;0.219177256;0.099878389;OLS (Global);93.84615383;74.16179281;60.69024882;39;98.8325628;99.99999986;99.41628133;59.54872711;Sangat Direkomendasikan;0;Strategic Hotspot (High Density);Budget (Homestay/Hotel Standar);Nama Standar
Danau Toba;Leokap Homestay;Villa/Vacation Rental;MVC6+JFW, Jl. Lkr. Tuktuk, Tuktuk Siadong, Simanindo, Kabupaten Samosir, Sumatera Utara, Indonesia;Kabupaten Samosir;Sumatera Utara;2.671625114;98.86119561;12;4.4;73;222;Rumah wisata;https://lh3.googleusercontent.com/gps-cs-s/APNQkAG94buT9oFpL1iHfwZhPJ3Klg6U3dqNYtOrT3n22CnPO_CSUYXlIMl66JqfDa8AkjTZ7QC_oKfHuBfcpBmTaHY2u49Hn2-7efrFYuY2X9O8w_Aj6baQFWlYt9wO7peln3bCph6l=w426-h240-k-no;;https://www.google.com/maps/search/?api=1&query=Leokap%20Homestay&query_place_id=ChIJwR6YhGHrMTARxupaQ_fWSDg;https://www.google.com/maps/search/?api=1&query=Leokap%20Homestay&query_place_id=ChIJwR6YhGHrMTARxupaQ_fWSDg;0;8.265889197;56;6999;0;0;4.304065093;0.88;3.333068008;122.7894737;18.93788641;3;122.7894737;0.91500596;Tuk-Tuk;7;2;Red Ocean (Padat/Jenuh);-0.225694767;-0.04883714;-0.228094686;-0.015339216;0.219177256;0.099878389;OLS (Global);86.15384614;76.15337149;54.3057235;44;90.66500414;99.99999986;95.332502;56.93732968;Direkomendasikan;0;Strategic Hotspot (High Density);Budget (Homestay/Hotel Standar);Nama Standar
Danau Toba;Anju Cottage;Guest House/Homestay;Jl. Lkr. Tuktuk No.Kelurahan, Tuktuk Siadong, Kabupaten Samosir, Sumatera Utara 22395, Indonesia;Kabupaten Samosir;Sumatera Utara;2.677574302;98.85429147;16;3.9;492;1184;Hotel bintang 2;https://lh3.googleusercontent.com/gps-cs-s/APNQkAGg3XKWKPuDSQqhOaBbca_pE0UZaqzJuwtXiv48RaHFB3PrL_B8KtGsBSasfuAMnsWYSue12zyQSGb2ROCC1IZu7pi1G81qpq2jUClCIEKtNdXhwRo0ncmCaQ7W2jGd5JWaFF_-=w426-h240-k-no;;https://www.google.com/maps/search/?api=1&query=Anju%20Cottage&query_place_id=ChIJCXmpChzqMTARR3tDqY-NmyM;https://www.google.com/maps/search/?api=1&query=Anju%20Cottage&query_place_id=ChIJCXmpChzqMTARR3tDqY-NmyM;0;9.147132075;36;7296;0;0;6.200509174;0.78;3.772389781;197.1891892;24.18198578;2.401622718;197.1891892;0.098078206;Tuk-Tuk;7;2;Red Ocean (Padat/Jenuh);-0.225694767;-0.04883714;-0.228094686;-0.015339216;0.219177256;0.099878389;OLS (Global);55.38461538;73.61103503;61.46359927;39;98.99939489;99.99999986;99.49969737;63.61909439;Sangat Direkomendasikan;0;Strategic Hotspot (High Density);Budget (Homestay/Hotel Standar);Nama Standar
Danau Toba;Siantar Hotel Parapat;Hotel;Jl. Sisingamangaraja No.8, Parapat, Girsang Sipangan Bolon, Kabupaten Simalungun, Sumatera Utara 21174, Indonesia;Kabupaten Simalungun;Sumatera Utara;2.670376535;98.93517604;18;4;478;1377;Hotel bintang 3;https://lh3.googleusercontent.com/gps-cs-s/APNQkAHPyGcoKGyu7Dt3Dz7EHfciOImqA1NPLfUkTQpfPGvGYbWbEfJgg14uXXnzkEOQx30LkDp77shYk3N_rGEdrLLvZ2OsDgEIGxSdo-f4I0bQAFzsEkeeL91xHsofxVqEHcr0WpMrEQ=w426-h240-k-no;http://siantar-hotel-parapat-bke.zoombookdirect.com/;https://www.google.com/maps/search/?api=1&query=Siantar%20Hotel%20Parapat&query_place_id=ChIJ683OMB7sMTARAY_k1pqUwlE;https://www.google.com/maps/search/?api=1&query=Siantar%20Hotel%20Parapat&query_place_id=ChIJ683OMB7sMTARAY_k1pqUwlE;0;1.222221;1;298;0;0;6.171700597;0.8;3.949888382;149;24.68680239;2.87473904;149;1.112432163;Tempat Pengasingan Soekarno;2;4;Red Ocean (Padat/Jenuh);-0.225694767;-0.04883714;-0.228094686;-0.015339216;0.219177256;0.099878389;OLS (Global);1.538461538;96.4739607;64.35558645;40;88.65083935;28.57142853;58.61113394;62.46652075;Sangat Direkomendasikan;2;Tourism Hub / Market Leader;Budget (Homestay/Hotel Standar);Nama Standar
Danau Toba;Vandu's View Guest house Restaurant - Twin Room with Lake View;Hostel & Other;Indonesia;;;2.668381281;98.85910748;19;5;8;26;Rumah;https://static.cupid.travel/hotels/572290604.jpg;https://br.bluepillow.com/search/6398fdcec551970d3c7630e9/906005904?dest=bkng&cat=House&lat=2.66839&lng=98.85909&language=pt;https://www.google.com/maps/search/?api=1&query=Vandu's%20View%20Guest%20house%20Restaurant%20-%20Twin%20Room%20with%20Lake%20View&query_place_id=ChIJiYj1MSDqMTARyROO4nFO_Fc;https://www.google.com/maps/search/?api=1&query=Vandu's%20View%20Guest%20house%20Restaurant%20-%20Twin%20Room%20with%20Lake%20View&query_place_id=ChIJiYj1MSDqMTARyROO4nFO_Fc;0;8.446320579;49;6552;1;0;2.197224577;1;2.197224577;131.04;10.98612289;2.888888889;131.04;1.061201031;Tuk-Tuk;7;2;Red Ocean (Padat/Jenuh);-0.225694767;-0.04883714;-0.228094686;-0.015339216;0.219177256;0.099878389;OLS (Global);75.38461537;75.63283704;35.79941065;70;89.17350525;99.99999986;94.58675255;50.2838959;Direkomendasikan;0;Strategic Hotspot (High Density);Budget (Homestay/Hotel Standar);Mengandung Unsur Alam
Danau Toba;Patra Comfort Parapat;Hostel & Other;Tiga Raja, Kec. Girsang Sipangan Bolon, Kabupaten Simalungun, Sumatera Utara, Indonesia;Kabupaten Simalungun;Sumatera Utara;2.678648269;98.92621376;46;0;0;3;Rumah;https://pix8.agoda.net/hotelImages/71967/-1/d04e7f0f66d812701e3998940259c9c1.jpg?ce=0&s=312x;https://br.bluepillow.com/search/61828cf59e3163a56a298d70?dest=ago&cat=Vacation+rental+(other)&lat=2.67865&lng=98.92622&language=pt;https://www.google.com/maps/search/?api=1&query=Patra%20Comfort%20Parapat&query_place_id=ChIJo239uQnsMTARBrKrpdbPNFM;https://www.google.com/maps/search/?api=1&query=Patra%20Comfort%20Parapat&query_place_id=ChIJo239uQnsMTARBrKrpdbPNFM;0;2.333951867;0;0;0;0;0;0;0;0;0;3;0;1.461952149;Tempat Pengasingan Soekarno;2;4;Red Ocean (Padat/Jenuh);-0.225694767;-0.04883714;-0.228094686;-0.015339216;0.219177256;0.099878389;OLS (Global);0;93.26667927;0;0;85.08499632;28.57142853;56.82821243;35.70179958;Perlu Kajian;3;Basic Accommodation;Budget (Homestay/Hotel Standar);Nama Standar
